GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022200798,665,2544,LeBron James,1610612747,Los Angeles Lakers,4,0,12,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,6,1,1,20230204,NOP,LAL
Shot Chart Detail,0022200821,62,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,3,Made Shot,Step Back Jump shot,3PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,23,-219,83,1,1,20230207,LAL,OKC
Shot Chart Detail,0022200821,82,2544,LeBron James,1610612747,Los Angeles Lakers,1,5,40,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-7,40,1,1,20230207,LAL,OKC
Shot Chart Detail,0022200821,97,2544,LeBron James,1610612747,Los Angeles Lakers,1,4,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1,30,1,1,20230207,LAL,OKC
Shot Chart Detail,0022200821,199,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,53,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,42,31,1,1,20230207,LAL,OKC
Shot Chart Detail,0022200821,205,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-11,34,1,1,20230207,LAL,OKC
Shot Chart Detail,0022200821,239,2544,LeBron James,1610612747,Los Angeles Lakers,2,7,52,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-16,247,1,1,20230207,LAL,OKC
Shot Chart Detail,0022200821,394,2544,LeBron James,1610612747,Los Angeles Lakers,3,8,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,104,241,1,1,20230207,LAL,OKC
Shot Chart Detail,0022200821,400,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,56,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-38,257,1,1,20230207,LAL,OKC
Shot Chart Detail,0022200821,426,2544,LeBron James,1610612747,Los Angeles Lakers,3,5,11,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,18,26,1,1,20230207,LAL,OKC
Shot Chart Detail,0022200821,476,2544,LeBron James,1610612747,Los Angeles Lakers,3,2,0,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,25,1,1,20230207,LAL,OKC
Shot Chart Detail,0022200821,486,2544,LeBron James,1610612747,Los Angeles Lakers,3,1,6,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,28,1,1,20230207,LAL,OKC
Shot Chart Detail,0022200821,501,2544,LeBron James,1610612747,Los Angeles Lakers,3,0,10,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-48,129,1,1,20230207,LAL,OKC
Shot Chart Detail,0022200821,640,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,51,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,16,1,1,20230207,LAL,OKC
Shot Chart Detail,0022200882,11,2544,LeBron James,1610612747,Los Angeles Lakers,1,11,19,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,96,162,1,1,20230215,LAL,NOP
Shot Chart Detail,0022200882,190,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,41,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,17,1,1,20230215,LAL,NOP
Shot Chart Detail,0022200882,358,2544,LeBron James,1610612747,Los Angeles Lakers,3,10,20,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,29,1,1,20230215,LAL,NOP
Shot Chart Detail,0022200882,379,2544,LeBron James,1610612747,Los Angeles Lakers,3,8,53,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,15,1,1,20230215,LAL,NOP
Shot Chart Detail,0022200882,543,2544,LeBron James,1610612747,Los Angeles Lakers,4,11,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,19,1,1,20230215,LAL,NOP
Shot Chart Detail,0022200882,559,2544,LeBron James,1610612747,Los Angeles Lakers,4,10,36,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1,31,1,1,20230215,LAL,NOP
Shot Chart Detail,0022200882,579,2544,LeBron James,1610612747,Los Angeles Lakers,4,8,59,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,9,1,1,20230215,LAL,NOP
Shot Chart Detail,0022200893,152,2544,LeBron James,1610612747,Los Angeles Lakers,1,0,7,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,24,1,1,20230223,LAL,GSW
Shot Chart Detail,0022200893,161,2544,LeBron James,1610612747,Los Angeles Lakers,2,11,15,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,12,31,1,1,20230223,LAL,GSW
Shot Chart Detail,0022200893,355,2544,LeBron James,1610612747,Los Angeles Lakers,3,11,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,158,191,1,1,20230223,LAL,GSW
Shot Chart Detail,0022200893,427,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,14,Made Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,230,81,1,1,20230223,LAL,GSW
Shot Chart Detail,0022200893,568,2544,LeBron James,1610612747,Los Angeles Lakers,4,10,1,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,17,1,1,20230223,LAL,GSW
Shot Chart Detail,0022200913,132,2544,LeBron James,1610612747,Los Angeles Lakers,1,2,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,13,1,1,20230226,DAL,LAL
Shot Chart Detail,0022200913,189,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,16,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230226,DAL,LAL
Shot Chart Detail,0022200913,230,2544,LeBron James,1610612747,Los Angeles Lakers,2,7,25,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,8,1,1,20230226,DAL,LAL
Shot Chart Detail,0022200913,311,2544,LeBron James,1610612747,Los Angeles Lakers,2,2,39,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,44,107,1,1,20230226,DAL,LAL
Shot Chart Detail,0022200913,423,2544,LeBron James,1610612747,Los Angeles Lakers,3,6,37,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,10,1,1,20230226,DAL,LAL
Shot Chart Detail,0022200913,541,2544,LeBron James,1610612747,Los Angeles Lakers,4,11,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,81,241,1,1,20230226,DAL,LAL
Shot Chart Detail,0022200913,545,2544,LeBron James,1610612747,Los Angeles Lakers,4,10,52,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,17,1,1,20230226,DAL,LAL
Shot Chart Detail,0022200913,621,2544,LeBron James,1610612747,Los Angeles Lakers,4,6,9,Made Shot,Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-12,87,1,1,20230226,DAL,LAL
Shot Chart Detail,0022200913,629,2544,LeBron James,1610612747,Los Angeles Lakers,4,5,3,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-12,57,1,1,20230226,DAL,LAL
Shot Chart Detail,0022200913,671,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,26,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-1,1,1,20230226,DAL,LAL
Shot Chart Detail,0022201114,94,2544,LeBron James,1610612747,Los Angeles Lakers,1,2,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,16,1,1,20230326,LAL,CHI
Shot Chart Detail,0022201114,277,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,37,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-12,189,1,1,20230326,LAL,CHI
Shot Chart Detail,0022201114,324,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,21,1,1,20230326,LAL,CHI
Shot Chart Detail,0022201114,392,2544,LeBron James,1610612747,Los Angeles Lakers,3,4,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,9,36,1,1,20230326,LAL,CHI
Shot Chart Detail,0022201114,500,2544,LeBron James,1610612747,Los Angeles Lakers,4,9,1,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,31,1,1,20230326,LAL,CHI
Shot Chart Detail,0022201114,598,2544,LeBron James,1610612747,Los Angeles Lakers,4,2,44,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,51,1,1,20230326,LAL,CHI
Shot Chart Detail,0022201140,49,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,210,142,1,1,20230329,CHI,LAL
Shot Chart Detail,0022201140,65,2544,LeBron James,1610612747,Los Angeles Lakers,1,6,37,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230329,CHI,LAL
Shot Chart Detail,0022201140,179,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,8,1,1,20230329,CHI,LAL
Shot Chart Detail,0022201140,325,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,1,1,1,20230329,CHI,LAL
Shot Chart Detail,0022201140,334,2544,LeBron James,1610612747,Los Angeles Lakers,3,11,36,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-140,-7,1,1,20230329,CHI,LAL
Shot Chart Detail,0022201140,336,2544,LeBron James,1610612747,Los Angeles Lakers,3,10,54,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-175,6,1,1,20230329,CHI,LAL
